Education,Has_Partner,Income,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Total_Spent,Spending_Ratio,Children_Home,Customer_Tenure_Days,Family_Size,Income_per_Capita,Spend_per_Capita,Dependency_Ratio,Wines_Share,Fruits_Share,Meat_Share,Fish_Share,Sweets_Share,Gold_Share,Num_Categories_Active,Category_Concentration,Premium_Tilt,Total_Purchases,Avg_Spend_per_Purchase,Web_Share,Catalog_Share,Store_Share,Deals_Share,Past_Accepted,Ever_Accepted_Past,Campaign_Accept_Rate,Tenure_Months,Frequency_pm,Monetary,log_Monetary,Recency_Bin,R_score,F_score,M_score,RFM_Total,log_Income,log_Total_Spent,Income_x_HasPartner,Age_x_WebShare,Age_Bin,Income_q
PhD,1,57236,22,105,0,9,2,1,4,3,2,1,4,3,0,0,0,0,0,0,0,49,121,0.0021140540918303,2,109,4,14309.0,30.25,0.5,0.8677685950413223,0.0,0.0743801652892562,0.01652892561983471,0.008264462809917356,0.03305785123966942,5,0.7599890717847142,0.9008264462809917,7,17.285714285714285,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.42857142857142855,0,0,0.0,4.0,1.75,121,4.804021044733257,0-30 (Hot),4.0,4.0,2.0,10.0,10.954955821395421,4.804021044733257,57236,14.0,45-59,2
Graduation,0,61825,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,35,424,0.0068580671249494,1,326,2,30912.5,212.0,0.5,0.38207547169811323,0.1179245283018868,0.2358490566037736,0.12971698113207547,0.07075471698113207,0.06367924528301887,6,0.24140040939836244,0.44575471698113206,14,30.285714285714285,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.07142857142857142,0,0,0.0,11.0,1.2727272727272727,424,6.052089168924417,31-90 (Warm),3.0,3.0,3.0,9.0,11.032079266945424,6.052089168924417,0,10.0,30-44,3
Graduation,0,79803,54,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,0,56,868,0.0108767840807989,1,27,2,39901.5,434.0,0.5,0.6612903225806451,0.009216589861751152,0.2488479262672811,0.024193548387096774,0.018433179723502304,0.038018433179723504,6,0.5016856378347384,0.6993087557603687,12,72.33333333333333,0.3333333333333333,0.25,0.4166666666666667,0.08333333333333333,0,0,0.0,1.0,12.0,868,6.767343125265392,31-90 (Warm),3.0,5.0,4.0,12.0,11.287328907494953,6.767343125265392,0,18.666666666666664,45-59,4
2n Cycle,0,80910,71,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0,0,0,28,756,0.0093437152391546,0,606,1,80910.0,756.0,0.0,0.21164021164021163,0.10582010582010581,0.4880952380952381,0.08862433862433862,0.051587301587301584,0.05423280423280423,6,0.3076831555667534,0.26587301587301587,14,54.0,0.21428571428571427,0.21428571428571427,0.5714285714285714,0.07142857142857142,0,0,0.0,20.0,0.7,756,6.6293632534374485,31-90 (Warm),2.0,2.0,4.0,8.0,11.3011050641372,6.6293632534374485,0,6.0,18-29,4
Master,1,27590,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,32,12,0.000434940195723,1,432,3,9196.666666666666,4.0,0.3333333333333333,0.5,0.0,0.4166666666666667,0.0,0.0,0.08333333333333333,3,0.4305555555555556,0.5833333333333334,3,4.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0,0,0.0,14.0,0.21428571428571427,12,2.5649493574615367,31-90 (Warm),4.0,1.0,1.0,6.0,10.225244911570808,2.5649493574615367,27590,10.666666666666666,30-44,0
Graduation,1,56775,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,0,35,937,0.0165037428445618,1,543,3,18925.0,312.3333333333333,0.3333333333333333,0.655282817502668,0.03735325506937033,0.17075773745997866,0.061899679829242264,0.03735325506937033,0.03735325506937033,6,0.46657114317248105,0.6926360725720384,23,40.73913043478261,0.21739130434782608,0.34782608695652173,0.43478260869565216,0.08695652173913043,0,0,0.0,18.0,1.2777777777777777,937,6.843749949006225,31-90 (Warm),2.0,4.0,4.0,10.0,10.946868980204819,6.843749949006225,56775,7.608695652173913,30-44,2
Graduation,0,83829,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,39,1862,0.0222118837156592,0,264,1,83829.0,1862.0,0.0,0.4817400644468314,0.08646616541353383,0.23093447905477982,0.09989258861439312,0.08646616541353383,0.014500537056928034,6,0.3105458136672047,0.49624060150375937,17,109.52941176470588,0.23529411764705882,0.4117647058823529,0.35294117647058826,0.0,3,1,0.6,9.0,1.8888888888888888,1862,7.529943370601589,31-90 (Warm),2.0,4.0,5.0,11.0,11.336546217631904,7.529943370601589,0,9.176470588235293,30-44,4
2n Cycle,1,54210,18,70,54,109,80,9,45,2,4,1,7,5,0,0,0,0,0,0,0,35,367,0.0067699686404722,1,405,3,18070.0,122.33333333333333,0.3333333333333333,0.1907356948228883,0.14713896457765668,0.2970027247956403,0.21798365122615804,0.02452316076294278,0.1226158038147139,6,0.2093934916734106,0.3133514986376022,12,30.583333333333332,0.3333333333333333,0.08333333333333333,0.5833333333333334,0.16666666666666666,0,0,0.0,14.0,0.8571428571428571,367,5.908082938168931,0-30 (Hot),5.0,2.0,3.0,10.0,10.90063911886528,5.908082938168931,54210,11.666666666666666,30-44,2
Graduation,1,38508,95,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0,0,28,443,0.0115041030435234,1,331,3,12836.0,147.66666666666666,0.3333333333333333,0.2708803611738149,0.04288939051918736,0.4650112866817156,0.056433408577878104,0.04288939051918736,0.12189616252821671,6,0.311334070492079,0.3927765237020316,14,31.642857142857142,0.5,0.14285714285714285,0.35714285714285715,0.42857142857142855,0,0,0.0,11.0,1.2727272727272727,443,6.095824562432225,>90 (Cold),1.0,3.0,3.0,7.0,10.558647259190574,6.095824562432225,38508,14.0,18-29,1
Graduation,1,53187,66,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,0,44,267,0.0050200236899994,1,246,3,17729.0,89.0,0.3333333333333333,0.7902621722846442,0.00749063670411985,0.11235955056179775,0.026217228464419477,0.026217228464419477,0.03745318352059925,6,0.6399725062772659,0.8277153558052435,11,24.272727272727273,0.36363636363636365,0.09090909090909091,0.5454545454545454,0.18181818181818182,0,0,0.0,8.0,1.375,267,5.5909869805108565,31-90 (Warm),2.0,4.0,3.0,9.0,10.881588085976597,5.5909869805108565,53187,16.0,30-44,2
Graduation,1,30023,28,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,0,42,61,0.002031775638677,1,97,3,10007.666666666666,20.333333333333332,0.3333333333333333,0.18032786885245902,0.0,0.26229508196721313,0.11475409836065574,0.09836065573770492,0.3442622950819672,5,0.24267669981187853,0.5245901639344263,5,12.2,0.4,0.0,0.6,0.2,0,0,0.0,3.0,1.6666666666666667,61,4.127134385045092,0-30 (Hot),4.0,4.0,2.0,10.0,10.309752340814857,4.127134385045092,30023,16.8,30-44,0
PhD,0,76045,78,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,0,54,1323,0.0173975935301466,0,226,1,76045.0,1323.0,0.0,0.5744520030234316,0.0400604686318972,0.30234315948601664,0.012849584278155708,0.07029478458049887,0.0,5,0.4281177995679669,0.5744520030234316,20,66.15,0.2,0.25,0.55,0.05,1,1,0.2,8.0,2.5,1323,7.188412736496954,31-90 (Warm),2.0,5.0,5.0,12.0,11.239093699328496,7.188412736496954,0,10.8,45-59,4
PhD,1,50870,13,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,0,62,63,0.0012384509534106,1,10,3,16956.666666666668,21.0,0.3333333333333333,0.8412698412698413,0.0,0.12698412698412698,0.0,0.0,0.031746031746031744,3,0.7248677248677249,0.873015873015873,5,12.6,0.4,0.0,0.6,0.2,0,0,0.0,0.0,,63,4.1588830833596715,0-30 (Hot),5.0,,2.0,7.0,10.837048295575237,4.1588830833596715,50870,24.8,60+,2
2n Cycle,1,15315,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,0,44,64,0.0041789095657851,0,330,2,7657.5,32.0,0.0,0.109375,0.0625,0.203125,0.234375,0.125,0.265625,6,0.1982421875,0.375,6,10.666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0,0,0.0,11.0,0.5454545454545454,64,4.174387269895637,0-30 (Hot),4.0,2.0,2.0,8.0,9.636653312597184,4.174387269895637,15315,14.666666666666666,30-44,0
2n Cycle,1,65463,17,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,0,40,562,0.0085850022149916,1,150,3,21821.0,187.33333333333334,0.3333333333333333,0.6957295373665481,0.05693950177935943,0.12455516014234876,0.037366548042704624,0.05693950177935943,0.028469750889679714,6,0.5082445764364687,0.7241992882562278,17,33.05882352941177,0.35294117647058826,0.11764705882352941,0.5294117647058824,0.11764705882352941,1,1,0.2,5.0,3.4,562,6.333279628139691,0-30 (Hot),5.0,5.0,3.0,13.0,11.089255652207218,6.333279628139691,65463,14.11764705882353,30-44,3
Graduation,1,66480,71,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,0,49,312,0.0046931407942238,2,29,4,16620.0,78.0,0.5,0.6378205128205128,0.028846153846153848,0.18269230769230768,0.0641025641025641,0.0673076923076923,0.019230769230769232,6,0.4500328731097961,0.657051282051282,12,26.0,0.3333333333333333,0.08333333333333333,0.5833333333333334,0.5833333333333334,0,0,0.0,1.0,12.0,312,5.746203190540153,31-90 (Warm),2.0,5.0,3.0,10.0,11.104671471534129,5.746203190540153,66480,16.333333333333332,45-59,3
Graduation,0,76773,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,0,60,1156,0.0150573769424146,0,489,1,76773.0,1156.0,0.0,0.4463667820069204,0.04844290657439446,0.3884083044982699,0.07439446366782007,0.028546712802768166,0.01384083044982699,6,0.35899204990361705,0.4602076124567474,15,77.06666666666666,0.13333333333333333,0.13333333333333333,0.7333333333333333,0.06666666666666667,0,0,0.0,16.0,0.9375,1156,7.053585727193677,31-90 (Warm),2.0,3.0,4.0,9.0,11.24862132015093,7.053585727193677,0,8.0,60+,4
2n Cycle,0,81698,1,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,0,1,31,1104,0.0135131826972508,0,485,1,81698.0,1104.0,0.0,0.6422101449275363,0.04076086956521739,0.10416666666666667,0.02717391304347826,0.14492753623188406,0.04076086956521739,6,0.4483498739760554,0.6829710144927537,15,73.6,0.5333333333333333,0.13333333333333333,0.3333333333333333,0.06666666666666667,1,1,0.2,16.0,0.9375,1104,7.007600613951853,0-30 (Hot),5.0,3.0,4.0,12.0,11.310797040871105,7.007600613951853,0,16.53333333333333,30-44,4
PhD,0,54466,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,0,41,16,0.0002937612455476,2,140,3,18155.333333333332,5.333333333333333,0.6666666666666666,0.75,0.0,0.25,0.0,0.0,0.0,2,0.625,0.75,3,5.333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0,0,0.0,5.0,0.6,16,2.833213344056216,31-90 (Warm),2.0,2.0,1.0,5.0,10.905350292672244,2.833213344056216,0,13.666666666666666,30-44,2
Master,0,98777,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,0,54,2008,0.0203286190104983,0,132,1,98777.0,2008.0,0.0,0.49800796812749004,0.009462151394422311,0.35408366533864544,0.062250996015936255,0.05727091633466135,0.018924302788844622,6,0.3809899842859637,0.5169322709163346,19,105.6842105263158,0.21052631578947367,0.3157894736842105,0.47368421052631576,0.0,1,1,0.2,4.0,4.75,2008,7.605392364814935,0-30 (Hot),4.0,5.0,5.0,14.0,11.500630186876077,7.605392364814935,0,11.368421052631579,45-59,4
PhD,0,16269,75,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,0,30,44,0.0027045300878972,1,303,2,8134.5,22.0,0.5,0.4318181818181818,0.06818181818181818,0.4090909090909091,0.06818181818181818,0.022727272727272728,0.0,5,0.3636363636363637,0.4318181818181818,6,7.333333333333333,0.5,0.0,0.5,0.5,0,0,0.0,10.0,0.6,44,3.8066624897703196,31-90 (Warm),2.0,2.0,1.0,5.0,9.697078200213083,3.8066624897703196,0,15.0,30-44,0
Graduation,1,71819,70,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,0,43,1574,0.0219162060179061,1,305,3,23939.666666666668,524.6666666666666,0.3333333333333333,0.7776365946632783,0.017789072426937738,0.08894536213468869,0.0,0.008894536213468869,0.10673443456162643,5,0.6244177541982243,0.8843710292249047,11,143.0909090909091,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.2727272727272727,2,1,0.4,10.0,1.1,1574,7.362010551259734,31-90 (Warm),2.0,3.0,5.0,10.0,11.181918267780073,7.362010551259734,71819,11.727272727272727,30-44,3
PhD,1,33569,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,0,1,31,63,0.0018767315082367,1,256,3,11189.666666666666,21.0,0.3333333333333333,0.25396825396825395,0.031746031746031744,0.2857142857142857,0.047619047619047616,0.0,0.38095238095238093,5,0.2945326278659611,0.6349206349206349,4,15.75,0.25,0.25,0.5,0.25,1,1,0.2,9.0,0.4444444444444444,63,4.1588830833596715,0-30 (Hot),5.0,1.0,2.0,8.0,10.42138808997408,4.1588830833596715,33569,7.75,30-44,1
Master,1,36262,24,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,0,1,31,426,0.0117478351993822,0,282,2,18131.0,213.0,0.0,0.20657276995305165,0.09154929577464789,0.1267605633802817,0.15023474178403756,0.06572769953051644,0.3591549295774648,6,0.22300469483568075,0.5657276995305164,11,38.72727272727273,0.2727272727272727,0.45454545454545453,0.2727272727272727,0.09090909090909091,1,1,0.2,9.0,1.2222222222222223,426,6.056784013228625,0-30 (Hot),4.0,3.0,3.0,10.0,10.498553216683446,6.056784013228625,36262,8.454545454545453,30-44,1
Basic,1,22634,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,48,96,0.0042414067332331,0,529,2,11317.0,48.0,0.0,0.020833333333333332,0.23958333333333334,0.11458333333333333,0.08333333333333333,0.0625,0.4791666666666667,6,0.3114149305555556,0.5,5,19.2,0.4,0.2,0.4,0.2,0,0,0.0,18.0,0.2777777777777778,96,4.574710978503383,31-90 (Warm),3.0,1.0,2.0,6.0,10.02725265987006,4.574710978503383,22634,19.200000000000003,45-59,0
2n Cycle,1,47025,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,0,36,635,0.0135034556087187,1,290,3,15675.0,211.66666666666666,0.3333333333333333,0.8,0.01732283464566929,0.09291338582677165,0.03622047244094488,0.007874015748031496,0.04566929133858268,6,0.6523925847851697,0.8456692913385827,18,35.27777777777778,0.6111111111111112,0.05555555555555555,0.3333333333333333,0.2777777777777778,0,0,0.0,10.0,1.8,635,6.455198563340122,>90 (Cold),1.0,4.0,3.0,8.0,10.75845591922755,6.455198563340122,47025,22.0,30-44,2
Graduation,0,70566,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,0,46,757,0.0107275458436074,1,266,2,35283.0,378.5,0.5,0.5033025099075297,0.036988110964332896,0.28401585204755614,0.11096433289299867,0.036988110964332896,0.02774108322324967,6,0.34979731227172534,0.5310435931307794,20,37.85,0.3,0.25,0.45,0.1,0,0,0.0,9.0,2.2222222222222223,757,6.630683385642372,0-30 (Hot),5.0,4.0,4.0,13.0,11.164317892109255,6.630683385642372,0,13.799999999999999,45-59,3
PhD,1,31605,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,0,35,125,0.0039550704002531,1,584,3,10535.0,41.666666666666664,0.3333333333333333,0.592,0.0,0.336,0.016,0.008,0.048,5,0.4659839999999999,0.64,7,17.857142857142858,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.2857142857142857,0,0,0.0,19.0,0.3684210526315789,125,4.836281906951478,0-30 (Hot),5.0,1.0,2.0,8.0,10.36110225496905,4.836281906951478,31605,10.0,30-44,0
Master,0,52034,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,0,41,332,0.0063804435561363,2,408,3,17344.666666666668,110.66666666666667,0.6666666666666666,0.4397590361445783,0.0,0.28012048192771083,0.02108433734939759,0.0391566265060241,0.21987951807228914,5,0.32218028741471905,0.6596385542168675,11,30.181818181818183,0.36363636363636365,0.18181818181818182,0.45454545454545453,0.45454545454545453,0,0,0.0,14.0,0.7857142857142857,332,5.808142489980444,31-90 (Warm),2.0,2.0,3.0,7.0,10.85967184807196,5.808142489980444,0,14.90909090909091,30-44,2
Graduation,0,48526,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,0,35,135,0.0027820137658162,1,187,2,24263.0,67.5,0.5,0.17037037037037037,0.1259259259259259,0.17037037037037037,0.31851851851851853,0.14814814814814814,0.06666666666666667,6,0.20175582990397806,0.23703703703703705,7,19.285714285714285,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.14285714285714285,0,0,0.0,6.0,1.1666666666666667,135,4.912654885736052,31-90 (Warm),4.0,3.0,2.0,9.0,10.78987562305597,4.912654885736052,0,10.0,30-44,2
Graduation,1,46734,40,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,0,60,330,0.0070612402105533,1,588,3,15578.0,110.0,0.3333333333333333,0.3333333333333333,0.015151515151515152,0.41515151515151516,0.07878787878787878,0.0696969696969697,0.08787878787878788,6,0.30247933884297523,0.4212121212121212,12,27.5,0.5,0.08333333333333333,0.4166666666666667,0.16666666666666666,0,0,0.0,20.0,0.6,330,5.802118375377063,31-90 (Warm),3.0,2.0,3.0,8.0,10.752248627616684,5.802118375377063,46734,30.0,60+,2
Graduation,0,39552,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,0,1,52,384,0.0097087378640776,2,558,3,13184.0,128.0,0.6666666666666666,0.4296875,0.0078125,0.3828125,0.010416666666666666,0.0625,0.10677083333333333,6,0.34665256076388884,0.5364583333333334,13,29.53846153846154,0.46153846153846156,0.15384615384615385,0.38461538461538464,0.5384615384615384,0,0,0.0,19.0,0.6842105263157895,384,5.953243334287785,31-90 (Warm),3.0,2.0,3.0,8.0,10.585396823669269,5.953243334287785,0,24.0,45-59,1
Graduation,0,86358,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,0,48,1722,0.0199402487320225,2,690,3,28786.0,574.0,0.6666666666666666,0.5557491289198606,0.0272938443670151,0.2868757259001161,0.047619047619047616,0.0272938443670151,0.05516840882694541,6,0.39795581131520624,0.610917537746806,14,123.0,0.35714285714285715,0.21428571428571427,0.42857142857142855,0.2857142857142857,0,0,0.0,23.0,0.6086956521739131,1722,7.45182223652793,31-90 (Warm),2.0,2.0,5.0,9.0,11.366268305126779,7.45182223652793,0,17.142857142857142,45-59,4
Graduation,1,46931,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,0,37,78,0.0016620144467409,3,66,5,9386.2,15.6,0.6,0.5256410256410257,0.0,0.21794871794871795,0.038461538461538464,0.01282051282051282,0.20512820512820512,5,0.3675213675213675,0.7307692307692307,5,15.6,0.2,0.2,0.6,0.4,0,0,0.0,2.0,2.5,78,4.3694478524670215,>90 (Cold),1.0,5.0,2.0,8.0,10.756455024543515,4.3694478524670215,46931,7.4,30-44,2
Basic,0,16581,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,0,29,24,0.0014474398407816,0,533,1,16581.0,24.0,0.0,0.041666666666666664,0.125,0.16666666666666666,0.08333333333333333,0.125,0.4583333333333333,6,0.27777777777777773,0.5,3,8.0,0.0,0.0,1.0,0.3333333333333333,0,0,0.0,18.0,0.16666666666666666,24,3.2188758248682006,31-90 (Warm),3.0,1.0,1.0,5.0,9.716073048676163,3.2188758248682006,0,0.0,18-29,0
2n Cycle,0,63998,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,1,62,1168,0.0182505703303228,0,191,1,63998.0,1168.0,0.0,0.1506849315068493,0.02482876712328767,0.7003424657534246,0.0,0.028253424657534245,0.0958904109589041,5,0.5237952125164196,0.2465753424657534,24,48.666666666666664,0.2916666666666667,0.25,0.4583333333333333,0.041666666666666664,0,0,0.0,6.0,4.0,1168,7.063903961472068,31-90 (Warm),3.0,5.0,4.0,12.0,11.066622737219737,7.063903961472068,0,18.083333333333336,60+,3
Master,1,67381,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,0,63,957,0.0142028168177973,1,530,3,22460.333333333332,319.0,0.3333333333333333,0.851619644723093,0.008359456635318705,0.055381400208986416,0.011494252873563218,0.0,0.07314524555903866,5,0.7338753440796464,0.9247648902821317,13,73.61538461538461,0.15384615384615385,0.15384615384615385,0.6923076923076923,0.3076923076923077,1,1,0.2,18.0,0.7222222222222222,957,6.86484777797086,31-90 (Warm),2.0,2.0,4.0,8.0,11.118133198918368,6.86484777797086,67381,9.692307692307693,60+,3
Graduation,0,25930,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,47,15,0.000578480524489,2,262,3,8643.333333333334,5.0,0.6666666666666666,0.4,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.0,0.26666666666666666,5,0.27111111111111114,0.6666666666666666,3,5.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0,0,0.0,9.0,0.3333333333333333,15,2.772588722239781,31-90 (Warm),1.0,1.0,1.0,3.0,10.163194443157385,2.772588722239781,0,15.666666666666666,45-59,0
Graduation,1,42693,29,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,0,36,57,0.0013351134846461,1,22,3,14231.0,19.0,0.3333333333333333,0.14035087719298245,0.07017543859649122,0.3508771929824561,0.10526315789473684,0.05263157894736842,0.2807017543859649,6,0.24038165589412125,0.42105263157894735,4,14.25,0.25,0.0,0.75,0.25,0,0,0.0,1.0,4.0,57,4.060443010546419,0-30 (Hot),4.0,5.0,2.0,11.0,10.661813674121044,4.060443010546419,42693,9.0,30-44,1
Graduation,1,85606,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,0,38,1956,0.0228488657337102,1,594,3,28535.333333333332,652.0,0.3333333333333333,0.3665644171779141,0.02147239263803681,0.44171779141104295,0.11196319018404909,0.015337423312883436,0.04294478527607362,6,0.34456038992811167,0.40950920245398775,22,88.9090909090909,0.2727272727272727,0.3181818181818182,0.4090909090909091,0.09090909090909091,1,1,0.2,20.0,1.1,1956,7.579167967396076,31-90 (Warm),1.0,3.0,5.0,9.0,11.357522334487317,7.579167967396076,85606,10.363636363636363,30-44,4
Graduation,0,72903,74,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0,0,1,29,2013,0.0276120324266491,0,243,1,72903.0,2013.0,0.0,0.5300546448087432,0.06855439642324888,0.37257824143070045,0.0,0.009438648782911079,0.019374068554396422,5,0.4249366203630698,0.5494287133631396,20,100.65,0.35,0.25,0.4,0.05,3,1,0.6,8.0,2.5,2013,7.607878073278507,31-90 (Warm),2.0,5.0,5.0,12.0,11.196898786175963,7.607878073278507,0,10.149999999999999,18-29,4
2n Cycle,1,49669,97,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,0,40,326,0.0065634500392599,1,36,3,16556.333333333332,108.66666666666667,0.3333333333333333,0.50920245398773,0.015337423312883436,0.3282208588957055,0.03374233128834356,0.024539877300613498,0.08895705521472393,6,0.3769054160864164,0.598159509202454,12,27.166666666666668,0.4166666666666667,0.08333333333333333,0.5,0.16666666666666666,0,0,0.0,1.0,12.0,326,5.7899601708972535,>90 (Cold),1.0,5.0,3.0,9.0,10.813156408101396,5.7899601708972535,49669,16.666666666666668,30-44,2
PhD,1,36778,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,0,46,77,0.0020936429387133,2,693,4,9194.5,19.25,0.5,0.37662337662337664,0.05194805194805195,0.44155844155844154,0.025974025974025976,0.05194805194805195,0.05194805194805195,6,0.34558947545960533,0.42857142857142855,6,12.833333333333334,0.5,0.0,0.5,0.5,0,0,0.0,23.0,0.2608695652173913,77,4.356708826689592,31-90 (Warm),2.0,1.0,2.0,5.0,10.512682309099187,4.356708826689592,36778,23.0,45-59,1
PhD,0,85696,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,52,1313,0.0153216019417475,0,422,1,85696.0,1313.0,0.0,0.5437928408225438,0.057882711348057884,0.3008377760853008,0.08834729626808835,0.0,0.00913937547600914,5,0.3974532024647774,0.5529322162985529,19,69.10526315789474,0.21052631578947367,0.3157894736842105,0.47368421052631576,0.05263157894736842,0,0,0.0,14.0,1.3571428571428572,1313,7.1808311990445555,31-90 (Warm),1.0,4.0,5.0,10.0,11.358573098138846,7.1808311990445555,0,10.94736842105263,45-59,4
Master,0,10979,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,0,25,30,0.0027324892977502,0,38,1,10979.0,30.0,0.0,0.26666666666666666,0.13333333333333333,0.3333333333333333,0.06666666666666667,0.06666666666666667,0.13333333333333333,6,0.22666666666666668,0.4,6,5.0,0.5,0.0,0.5,0.3333333333333333,0,0,0.0,1.0,6.0,30,3.4339872044851463,31-90 (Warm),4.0,5.0,1.0,10.0,9.30383071506352,3.4339872044851463,0,12.5,18-29,0
Graduation,1,49678,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,0,53,315,0.0063408349772535,1,512,3,16559.333333333332,105.0,0.3333333333333333,0.726984126984127,0.015873015873015872,0.17777777777777778,0.009523809523809525,0.006349206349206349,0.06349206349206349,6,0.564525069286974,0.7904761904761904,12,26.25,0.5,0.16666666666666666,0.3333333333333333,0.16666666666666666,0,0,0.0,17.0,0.7058823529411765,315,5.755742213586912,31-90 (Warm),1.0,2.0,3.0,6.0,10.813337587580296,5.755742213586912,49678,26.5,45-59,2
Master,1,56129,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,0,61,660,0.011758627447487,1,374,3,18709.666666666668,220.0,0.3333333333333333,0.48484848484848486,0.07272727272727272,0.2015151515151515,0.05909090909090909,0.10909090909090909,0.07272727272727272,6,0.3016574839302112,0.5575757575757576,18,36.666666666666664,0.3333333333333333,0.1111111111111111,0.5555555555555556,0.2222222222222222,0,0,0.0,12.0,1.5,660,6.493753839851686,31-90 (Warm),2.0,4.0,4.0,10.0,10.935425707936245,6.493753839851686,56129,20.333333333333332,60+,2
Graduation,1,37155,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,0,25,74,0.0019916565738124,1,514,3,12385.0,24.666666666666668,0.3333333333333333,0.3108108108108108,0.0,0.35135135135135137,0.0945945945945946,0.20270270270270271,0.04054054054054054,5,0.27173119065010953,0.35135135135135137,6,12.333333333333334,0.3333333333333333,0.0,0.6666666666666666,0.16666666666666666,0,0,0.0,17.0,0.35294117647058826,74,4.31748811353631,31-90 (Warm),3.0,1.0,2.0,6.0,10.522880544507412,4.31748811353631,37155,8.333333333333332,18-29,1
2n Cycle,0,21282,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,0,36,46,0.0021614509914481,1,49,2,10641.0,23.0,0.5,0.021739130434782608,0.10869565217391304,0.17391304347826086,0.08695652173913043,0.17391304347826086,0.43478260869565216,6,0.26937618147448017,0.45652173913043476,5,9.2,0.4,0.2,0.4,0.4,0,0,0.0,2.0,2.5,46,3.8501476017100584,31-90 (Warm),2.0,5.0,1.0,8.0,9.965663910962803,3.8501476017100584,0,14.4,30-44,0
